# vx vy dx
8.846631226266322301e+01 8.820993950609029355e+01 1.585314681766477179e+03
6.521301164613267076e+01 7.878896059036972588e+01 1.035166431954125073e+03
7.662999405815435239e+01 8.663643879379290524e+01 1.357114038017631856e+03
8.385351631917426118e+01 8.341256213042447598e+01 1.433286365567891835e+03
6.238729603067034191e+01 8.464173269913628417e+01 1.089698692439099659e+03
9.696062536776685192e+01 5.582291461508093278e+01 1.092578278307097435e+03
7.472084189006861266e+01 7.447783206557024016e+01 1.129649697964716552e+03
7.981554856191948488e+01 9.741030160073511013e+01 1.578805605124950489e+03
7.529454632232055644e+01 7.782552854477236792e+01 1.214954501828711955e+03
9.159236397855238465e+01 9.445577463476764990e+01 1.765230934933623530e+03
8.545670517421268642e+01 8.202873942857024758e+01 1.430290666571602742e+03
7.840763515921833005e+01 8.190791119680270072e+01 1.306407853283860277e+03
7.895157822340861742e+01 9.601515062726646477e+01 1.549089906474757072e+03
4.778230926202139273e+01 7.319488695418696977e+01 7.083643015681687984e+02
6.429937270446146158e+01 7.797737334717261604e+01 1.015402997138050409e+03
8.129715384550024737e+01 1.124492302962374310e+02 1.869492594056800726e+03
6.572932519271863328e+01 1.183529977589498969e+02 1.573834246498747461e+03
7.568750535380475242e+01 6.501897819584540628e+01 1.005765575766103893e+03
6.133957459752758723e+01 7.107648130189582503e+01 8.817824061170775849e+02
8.094711553785904812e+01 7.262542632269912701e+01 1.194678497130371170e+03
9.638510260239502259e+01 7.846528143480107076e+01 1.524722904219778002e+03
8.276118343100010577e+01 1.006176254423215255e+02 1.683628086054087589e+03
1.020022913107370499e+02 8.707722391422932162e+01 1.804946503678998170e+03
7.366448905990647233e+01 8.801224465385192275e+01 1.333351194042900715e+03
6.176261973761920387e+01 9.161743842278508509e+01 1.151590278879115886e+03
7.530811543251115836e+01 1.063714705876938211e+02 1.639953171030096428e+03
9.255987365383651877e+01 6.782769432121381215e+01 1.268139764811326813e+03
9.357142828788205691e+01 6.889901733482911084e+01 1.321135159048872993e+03
7.045444055007526174e+01 1.019718230882026262e+02 1.485182614091987489e+03
6.301561162424724927e+01 6.442044961181098017e+01 8.253450203172697002e+02
8.811900266410123095e+01 1.000919943872522140e+02 1.794157037543694059e+03
6.887308780691175514e+01 7.825595466745591011e+01 1.092045903676206308e+03
1.033290247109225248e+02 9.172433733119875399e+01 1.939023825206108086e+03
9.235276389080667059e+01 6.263955561299944463e+01 1.191746227351954531e+03
7.413551469483654444e+01 8.127311112758248157e+01 1.235543348891367486e+03
1.156426509797292255e+02 7.040017611554625887e+01 1.647302448459116022e+03
5.699047379390054857e+01 8.309298801887671004e+01 9.694680851973620292e+02
7.297693547694225913e+01 8.294346892649366509e+01 1.215580688076721572e+03
7.666843997497672092e+01 7.414787036994928826e+01 1.148718427643398172e+03
6.244065074219613365e+01 8.302008479828177201e+01 1.055614210738218162e+03
7.867327290801304684e+01 7.112302740356660991e+01 1.146786373331776076e+03
9.900657919326496881e+01 8.774819891449675424e+01 1.776259225885845581e+03
9.324029609192425028e+01 8.742350873835361824e+01 1.654949177188684871e+03
5.207152736124625392e+01 7.170789477995717220e+01 7.569181294464344774e+02
1.030889367269749357e+02 9.928502694816408791e+01 2.098258793892332051e+03
9.037800277210240552e+01 5.112734439883725912e+01 9.424801053985951285e+02
6.332976858722977909e+01 1.025792314909041494e+02 1.329907549879801081e+03
9.001261014161964624e+01 7.364594591221309372e+01 1.354665436378456434e+03
7.455751389437381249e+01 9.315648381997149841e+01 1.383778192167592351e+03
7.440237560854592402e+01 7.358048609047628474e+01 1.099321276948099694e+03
1.031434954093111855e+02 6.706463559068885161e+01 1.412947761120996120e+03
6.904131519979007692e+01 9.382073418017594690e+01 1.319131915802249068e+03
9.188142943507602922e+01 6.456286090888379192e+01 1.210928418258954480e+03
8.467460404316577183e+01 7.841419269072025600e+01 1.362618798096799537e+03
8.534733489806490070e+01 6.220324360049707479e+01 1.097119802468093894e+03
7.435587620412280785e+01 8.851973019720470859e+01 1.357695459905903363e+03
8.760288939405963049e+01 9.149962200426298864e+01 1.624909772112928295e+03
6.017035983668524324e+01 7.416475003119114717e+01 9.141020035051161585e+02
7.806282412902403678e+01 8.354825364400842602e+01 1.322554808620850963e+03
6.914009100776608818e+01 8.248786537475676539e+01 1.161419745283853217e+03
7.822027659885449680e+01 8.753615260623246286e+01 1.381907185643932280e+03
7.312143286944881027e+01 9.214631637030406353e+01 1.369954030709391418e+03
7.153855677059449647e+01 9.210926642454288071e+01 1.340770574685776410e+03
5.558111866863409034e+01 7.875078665903340891e+01 8.875662753779447485e+02
7.454149149742008262e+01 7.873847623439543497e+01 1.197177987501158896e+03
6.771124144072845752e+01 8.908147771731165676e+01 1.228553156268755629e+03
7.717878118716659230e+01 1.018650551211228787e+02 1.584347749792416835e+03
9.698451936328771694e+01 8.029243639845488190e+01 1.588185879959468139e+03
5.781792060633279107e+01 7.861405215338483288e+01 9.318321946840769670e+02
8.972743053622360776e+01 8.062204679016333841e+01 1.475082001723966641e+03
4.850267354361815109e+01 1.054836960720226955e+02 1.032900720776916614e+03
8.388783281764246169e+01 6.747255390716435386e+01 1.138018961618554385e+03
8.856645537635921528e+01 8.127615432372729742e+01 1.458048124596296475e+03
1.014122427854040609e+02 7.311941685045010786e+01 1.517274176497064900e+03
7.165986932843046020e+01 1.009721732455267897e+02 1.470082642278897993e+03
7.305665437617786040e+01 7.365526741728116633e+01 1.091742612274045086e+03
7.828515767255423441e+01 1.075933254863133612e+02 1.712599379495271933e+03
6.192985656297231145e+01 9.351540193153034863e+01 1.187573100852200696e+03
5.882637021314300085e+01 9.348290685741402228e+01 1.117351982161146225e+03
9.807419025728034967e+01 1.052670727039789824e+02 2.084006266091164434e+03
1.079851389965233039e+02 7.850304797532936618e+01 1.717222918630659024e+03
1.157072232064907382e+02 6.691960614859232237e+01 1.570115152026803116e+03
7.112763695607770842e+01 7.240882565573099328e+01 1.043565185793100000e+03
9.090657095116976905e+01 1.062786201124169168e+02 1.973339297502330737e+03
8.035880381371075032e+01 6.373218968100297843e+01 1.044415689776734098e+03
1.110448618278050930e+02 9.742453956696637363e+01 2.211818736356431600e+03
7.159746438664646462e+01 1.060307770266668257e+02 1.555835597540899698e+03
8.698459523634583945e+01 7.558567506395583280e+01 1.326620089287711835e+03
5.316323884504583930e+01 9.305330092325684177e+01 1.017936649323074789e+03
7.633530187173656145e+01 7.761636126023265092e+01 1.207281874422465535e+03
7.402926389898989612e+01 6.625857809171949953e+01 1.006947664684237338e+03
5.479043160652754807e+01 8.336717779372811776e+01 9.422211812503338706e+02
8.352233692091597561e+01 7.360006232106135826e+01 1.253634079912661946e+03
9.930264275386507222e+01 8.227976094678761854e+01 1.669868596273167668e+03
5.208247133819433827e+01 6.552758015803104286e+01 7.036999108053589680e+02
1.007059124714312048e+02 9.715458477562398798e+01 1.991010441493358030e+03
1.006766956430364246e+02 8.309113581608347943e+01 1.697314668040079141e+03
7.635708474786733291e+01 7.876380180589065105e+01 1.239900794089762257e+03
8.902411028490571709e+01 4.180186511265826255e+01 7.674877144313812778e+02
8.439079731785299998e+01 6.463215997493939824e+01 1.107848554156472119e+03
7.200241133278488803e+01 6.131665023839779849e+01 8.860080892451089767e+02
1.189289493804904509e+02 8.062032571969130856e+01 1.950850391907113362e+03
6.057736705684268941e+01 6.423232349035883715e+01 8.046522893396096379e+02
8.375710533102811439e+01 1.007458693433055004e+02 1.722162260695266696e+03
6.266407527306814984e+01 4.458719954864149315e+01 5.558738486380219683e+02
7.469262873522077939e+01 9.476685294517136526e+01 1.448630290914823263e+03
8.637375247172370507e+01 8.477057817118625849e+01 1.500644178836988203e+03
8.199681386089264379e+01 6.395887562555931538e+01 1.081333554561802202e+03
8.444444452669766576e+01 7.027292879907356848e+01 1.196622118108312634e+03
4.659879088282389858e+01 1.130386034695247446e+02 1.094953298773928964e+03
6.889814944202731795e+01 8.346424068898849669e+01 1.167112962112306604e+03
9.618191769360574028e+01 9.436531056775748993e+01 1.871915470792517908e+03
8.122713818102604932e+01 1.094912967420499399e+02 1.813089539351903341e+03
8.101734949927160301e+01 8.167541367012019293e+01 1.351220701544344593e+03
5.697728870556598224e+01 7.137944355505220528e+01 8.156044242854087543e+02
9.763094393327429543e+01 6.780438881830619380e+01 1.355930577705788437e+03
6.527468513175071507e+01 8.558672799386255292e+01 1.151143568506862039e+03
8.088444981439145920e+01 7.454600556760240693e+01 1.225836116734299594e+03
7.929723241199258155e+01 8.864700560995095202e+01 1.429326658920228283e+03
5.731358011493460936e+01 6.665498548986911942e+01 7.882444517440321761e+02
1.015836003931100748e+02 5.831829696062524704e+01 1.224700493112002732e+03
6.254056761591859015e+01 8.574023284742339968e+01 1.098593061883080281e+03
7.427269466971465306e+01 8.515778162209137747e+01 1.280388643741324358e+03
8.520648272478631213e+01 6.712449700808447517e+01 1.168676445170742682e+03
6.685352180637565311e+01 8.450878526639083077e+01 1.140881447788524838e+03
6.222466657940624657e+01 9.665340408002927575e+01 1.217644156713248321e+03
7.117523451181364180e+01 5.457591251541421684e+01 7.825127491550754257e+02
5.652065017297965710e+01 7.583212445678638858e+01 8.683939176581901620e+02
7.783360384126960696e+01 5.593187334961372414e+01 8.765150607191084191e+02
8.037649454819165840e+01 9.077808729309055025e+01 1.491407494303002977e+03
5.837078895181539906e+01 1.084877157779040147e+02 1.298224112739017301e+03
9.651122217055292651e+01 7.669576144386519445e+01 1.500054982903337304e+03
9.021161915497253858e+01 8.518192820678186195e+01 1.561691645594144575e+03
6.787650075507670522e+01 7.743895696887109636e+01 1.063002233288600110e+03
5.324466361370495804e+01 7.847775999754645682e+01 8.571767411794052123e+02
7.757059993854332447e+01 8.582003108322751928e+01 1.366609529024070298e+03
7.840757736410144219e+01 8.666813091772174005e+01 1.397458251329872382e+03
5.517037372209068735e+01 8.967597631131498304e+01 1.009041408786847114e+03
7.263105510772581397e+01 8.162374684616844434e+01 1.199821972951103817e+03
6.988440398771811601e+01 8.741436625570595709e+01 1.230568780372541369e+03
7.184416696365208566e+01 6.604234092465391370e+01 9.863148004599621572e+02
7.847772084077354293e+01 7.063471905886703439e+01 1.122599917612252511e+03
8.958307524553893586e+01 7.228881894301301259e+01 1.317054905188865860e+03
8.746045089203381906e+01 8.317000140039517930e+01 1.483607895835309819e+03
7.539288980339458135e+01 9.889724851592261246e+01 1.519617382169722532e+03
8.052221552523697312e+01 8.597150325513270275e+01 1.402077576674001421e+03
6.213883692025731875e+01 5.769277830270895890e+01 7.232498472249352517e+02
9.804164491139111703e+01 1.144818348015011082e+02 2.284264107275273091e+03
8.340414957008145791e+01 5.447702482225106735e+01 9.154188899520487439e+02
8.163161997118402269e+01 8.696963528808628041e+01 1.450651766568218136e+03
6.906975808012015250e+01 6.092521541679978725e+01 8.571379645695523095e+02
9.193692677090524512e+01 6.224818853539296271e+01 1.166580544140329721e+03
9.650753239528988559e+01 7.728971772689862973e+01 1.522390357207846137e+03
9.097125693527391377e+01 8.880999195675457258e+01 1.636553853796951671e+03
5.752994078068870465e+01 4.510060983548696356e+01 5.444843878170195239e+02
8.146217185397013338e+01 7.299266757317201382e+01 1.199142257848284544e+03
5.945145171323317612e+01 1.051783680408360766e+02 1.270120477208332659e+03
1.074478032273264319e+02 9.594146030732332520e+01 2.098826424655583651e+03
6.624157219960524401e+01 8.855668116209436391e+01 1.178306051415902630e+03
8.469388641554751018e+01 8.888497086123499002e+01 1.528576282880356075e+03
5.877451184868544942e+01 6.021429856585681506e+01 7.209333374450046676e+02
4.958386416908096095e+01 7.161368663006280144e+01 7.200205826185816704e+02
7.685911864000460980e+01 8.030175697915549904e+01 1.251695383810610792e+03
7.114975492371850407e+01 8.170927871100529671e+01 1.188359032292582924e+03
7.148996236772511281e+01 7.335639377461470190e+01 1.072439223682318470e+03
9.504699939908846318e+01 8.987456391121742172e+01 1.741768907222673533e+03
8.262642907075303356e+01 9.096609446579022062e+01 1.543116336504141827e+03
7.164601687734230495e+01 8.974025068346335843e+01 1.303824695475740555e+03
5.536581394417705582e+01 8.887001242683798807e+01 9.946838363327459547e+02
1.063245754235392866e+02 5.748758773867528760e+01 1.254413879265496234e+03
9.530866955883141145e+01 9.925158126101085543e+01 1.927562638621897122e+03
9.536035157570086085e+01 1.045942285305764017e+02 2.021734821704827709e+03
9.024185798866777475e+01 7.054259103370750950e+01 1.304203949653503287e+03
8.270278297089132025e+01 7.642634662942749912e+01 1.295606174687162820e+03
8.666625578467817093e+01 8.484934269462301870e+01 1.493889002380619104e+03
8.637458812386454099e+01 9.175299929986277903e+01 1.625206176109414855e+03
9.045442623022286455e+01 9.305706967759519443e+01 1.723277978232603573e+03
5.558496939860722819e+01 1.065374325953854395e+02 1.212240613031673547e+03
6.958949911367254515e+01 9.551497898228400629e+01 1.350378080027207716e+03
9.163135412439113736e+01 9.834510061576091289e+01 1.846867644530563894e+03
7.181496022555320735e+01 7.299820742623369085e+01 1.073722146595077675e+03
8.144319353327838940e+01 8.224566986762913245e+01 1.370548112854199871e+03
5.673405069697306402e+01 8.015243305369125437e+01 9.300503639065660764e+02
6.720930145986743298e+01 7.618263596919491931e+01 1.054591232050448070e+03
9.570035357410019117e+01 6.515138520011792878e+01 1.272376741421882343e+03
8.357392744421684938e+01 7.355292907764659560e+01 1.264769262412919488e+03
6.610999975444570964e+01 8.577778084220308585e+01 1.142728637852554357e+03
7.878651904548178209e+01 9.767493218965184099e+01 1.554107139300974950e+03
9.353745273062973808e+01 6.605007388000908009e+01 1.252224890934184486e+03
6.631885954637385794e+01 6.717905639035262766e+01 8.910143303105481891e+02
1.003251201790795619e+02 9.162492227107840392e+01 1.861158094650281555e+03
8.782011838518765501e+01 5.656932127250061626e+01 1.032975006409329353e+03
7.921206686077630366e+01 9.087778046239458263e+01 1.453537224607037842e+03
7.644348263774813290e+01 8.639394334085146454e+01 1.348488478833335648e+03
7.290140361946065184e+01 8.638947765060477479e+01 1.287297202128149365e+03
8.848601939669987360e+01 8.875300437558558997e+01 1.589966628058967899e+03
9.016978462953683504e+01 9.573793393707892108e+01 1.750367612168863388e+03
8.459924254528876020e+01 9.125043508291857108e+01 1.562526677737062528e+03
6.284187415134229582e+01 7.696530054797713660e+01 9.826872855098262107e+02
1.067736722372372924e+02 6.036239911235290378e+01 1.318646615215393922e+03
9.376736678571108996e+01 7.661534048954035825e+01 1.464078004493344679e+03
1.095187909935628170e+02 4.431492413877166570e+01 9.762555878625274772e+02
7.349023689860061381e+01 9.342933978309245902e+01 1.412224688535523910e+03
9.140551336337259158e+01 7.912072859647223311e+01 1.464703350326297596e+03
9.018398968167446128e+01 9.606825541908479238e+01 1.774128915238403806e+03
9.145517018075608462e+01 1.017477445762052071e+02 1.887055818016116064e+03
5.460525429966666877e+01 8.078833055874416402e+01 8.929863092636394413e+02
1.110467233881512925e+02 7.149801353693416672e+01 1.640023426640807656e+03
9.152654594286025258e+01 7.688796699898875886e+01 1.423941026512393819e+03
8.476187236643758638e+01 9.338482447327092473e+01 1.598299249400380177e+03
8.273737621700574607e+01 5.902938716089157367e+01 9.865577166852552864e+02
1.139044234111430711e+02 1.023514314593875270e+02 2.386472105349565027e+03
9.233909014710945939e+01 7.908775397956567588e+01 1.502473164653717731e+03
8.333235702805269796e+01 9.788153329002615521e+01 1.658010145177360982e+03
7.766576475838317606e+01 9.315121328955783042e+01 1.467458527426644650e+03
7.857481930081731036e+01 4.941917524089419800e+01 7.995797292364491113e+02
7.884268625022033916e+01 9.216238078379632270e+01 1.472830041588987569e+03
6.348319317866082656e+01 4.811456670999228891e+01 6.368600645814759673e+02
5.720681024154205829e+01 7.602808087921862068e+01 8.777626577252671041e+02
7.149106195460905155e+01 8.443434487802608146e+01 1.240072258646447153e+03
8.541394929529970170e+01 7.989371222584442478e+01 1.388382248296054058e+03
5.585324071405889867e+01 9.684491705611348777e+01 1.101361987489885678e+03
8.121682435194649941e+01 6.172298824534463790e+01 1.015438459234911306e+03
8.877875995932532760e+01 6.889384341432642600e+01 1.255651279247680122e+03
8.022158959281318857e+01 9.859903532028192785e+01 1.611852484752477949e+03
8.280615722786482991e+01 8.435608647483947209e+01 1.424340168238151591e+03
3.890352214567712963e+01 7.865181087215188427e+01 6.319817778637751644e+02
7.835535432606178574e+01 7.974655036436729461e+01 1.263183150079123834e+03
9.056770827498981191e+01 7.347455772417619357e+01 1.363700121639949884e+03
1.108393538461900505e+02 8.958660113540712189e+01 2.012683653893295514e+03
8.239900665088511289e+01 8.069551230200688963e+01 1.360670950751919008e+03
8.948204729172203997e+01 8.235014454060355149e+01 1.496508300423860419e+03
7.887573388200242164e+01 7.829742582525727812e+01 1.266540826445801486e+03
9.209599368481298143e+01 7.887980738461502028e+01 1.484047406749556103e+03
7.933374170210186094e+01 8.204751938767191177e+01 1.342606039650470166e+03
1.116589298808008124e+02 5.678822141923617295e+01 1.283554094734774480e+03
8.882072049636208533e+01 5.355135321874563914e+01 9.684770175994806323e+02
8.900583763641658663e+01 7.129020549157696962e+01 1.307957767968636517e+03
8.528616148760812621e+01 7.272929083769700753e+01 1.263795780663993582e+03
8.288831152489626675e+01 1.011249892387455986e+02 1.728789136561741770e+03
8.128929991682412037e+01 6.721414015417637700e+01 1.106232704082966393e+03
7.334618243271594906e+01 8.300669222688715365e+01 1.224470918473027496e+03
8.422318573038607781e+01 5.588422827105442536e+01 9.566652208488519591e+02
7.405538626487781073e+01 8.664517574990027526e+01 1.306183153487807886e+03
8.236594670762609383e+01 9.195205235597397575e+01 1.550311463894289318e+03
8.412976356308215031e+01 7.096379012378635309e+01 1.224746850619138513e+03
7.337049333562215736e+01 9.191512124552261298e+01 1.383912904285205741e+03
9.007454622354507023e+01 7.199979956802779668e+01 1.327558261403302140e+03
7.220551357698782624e+01 8.366205883005230248e+01 1.246274876357991616e+03
1.017120447147770506e+02 6.126784551526651512e+01 1.284599473451818312e+03
8.982201326594667989e+01 5.743979678175260517e+01 1.057642468072620431e+03
1.023500378042276395e+02 8.739137032428939733e+01 1.798972411172451530e+03
5.331996392651811334e+01 6.941115163636132479e+01 7.535048556414757286e+02
6.590775778717787148e+01 8.798070134657695007e+01 1.158842710791283935e+03
1.019972474858407168e+02 7.883078913038971791e+01 1.648165174317721721e+03
9.975044589709168008e+01 6.670811661065881992e+01 1.352001512318019877e+03
5.661499094678730160e+01 9.610455540754010428e+01 1.110188547236825798e+03
6.944448439049759259e+01 8.356551405920659192e+01 1.180570801517115115e+03
7.031414042347094551e+01 9.450867912287651507e+01 1.360426327476424149e+03
7.778477403318557037e+01 7.469946061162808348e+01 1.176088043270080334e+03
9.926057755578776209e+01 8.192023278537526210e+01 1.653826650521807551e+03
9.576965809966817744e+01 9.520568640176003328e+01 1.874112805061764675e+03
7.062262994470812316e+01 7.585712391734021764e+01 1.081925833768138773e+03
7.345664227974640426e+01 9.142718741197438703e+01 1.365007595634392374e+03
8.802529448885671570e+01 1.087676299782715432e+02 1.958387233885676324e+03
9.413056269304473744e+01 7.650915118369506729e+01 1.448379864001362193e+03
9.444369726943293131e+01 9.080514011482770798e+01 1.749069298669673117e+03
8.277287554439160999e+01 9.426724381299575839e+01 1.585979457186331274e+03
6.919497538748272802e+01 7.952003151653930502e+01 1.106719479557415298e+03
9.782290627892137991e+01 9.963426172641247547e+01 1.998794235563612347e+03
6.394003546898914436e+01 8.309715002772615833e+01 1.085579816373103768e+03
9.559247450150277814e+01 7.757843428808223507e+01 1.525428379877741463e+03
6.251369246556846804e+01 9.412608600889763011e+01 1.191505464896132025e+03
9.120687116836995756e+01 8.776783164906022705e+01 1.611791579650048561e+03
7.129442846140639745e+01 8.245894930042111071e+01 1.185427945039679116e+03
8.683092659084097420e+01 6.223007223461880244e+01 1.091239412073553922e+03
1.005990885205702909e+02 6.807481198717050574e+01 1.389713120492486723e+03
9.682838222642021719e+01 5.120559506524750759e+01 1.025198872031741530e+03
8.605539382449993013e+01 8.050768255225730741e+01 1.407645733910330136e+03
7.334655237459875821e+01 7.265948346303115102e+01 1.092847622913071291e+03
6.673744506509748931e+01 4.551112306636992599e+01 6.190520536483072647e+02
7.510488611610082899e+01 7.135013997681618036e+01 1.093744504945160998e+03
8.404283224520368378e+01 1.188095174321177581e+02 2.033946260895399973e+03
8.561827901314752864e+01 3.981857060495350709e+01 7.109953329429101814e+02
9.111467767668041517e+01 7.849412808900062544e+01 1.458689172980062267e+03
7.487409351554623527e+01 8.810206234980235251e+01 1.333806615217122271e+03
9.380063257978258662e+01 7.680408921383380516e+01 1.458332207724735326e+03
1.003853304099468176e+02 8.336523546238178994e+01 1.693160869206353709e+03
6.061920913027310576e+01 7.766011072642629642e+01 9.502370473695854116e+02
9.740772449052269621e+01 9.369508883861365689e+01 1.863944563879821317e+03
8.306832472682928881e+01 6.077819020813247164e+01 1.028844081626461730e+03
6.663911570380722083e+01 5.445951164712231218e+01 7.167646566848632119e+02
9.646994302457572701e+01 5.620161866689383601e+01 1.112620711568224351e+03
6.801460234714834030e+01 1.045597021005625606e+02 1.446935264047767305e+03
4.626592469096483029e+01 7.018521198688073071e+01 6.716178719308168183e+02
8.320750821846013423e+01 6.587287703588420129e+01 1.107562494927959278e+03
5.708788753504310876e+01 7.186159679730127436e+01 8.369622677590826925e+02
9.515269000140844469e+01 7.126168243867836338e+01 1.376013430625584760e+03
7.540644708260398943e+01 6.759588394102505049e+01 1.024385322301579663e+03
1.008496303704253307e+02 6.631860347939597489e+01 1.360522361829861211e+03
6.402092488743970478e+01 8.861021856845667344e+01 1.156644054387496681e+03
9.210157970727820498e+01 8.851405720301156066e+01 1.675151666470113923e+03
5.621427077493878244e+01 9.127990812207002591e+01 1.052402285826468187e+03
8.614080777816914747e+01 6.540999765112883324e+01 1.151817365674161920e+03
9.628601389474160044e+01 7.808879447621423253e+01 1.527923214647549230e+03
7.186565736026231832e+01 9.147069805643857876e+01 1.336510939496640049e+03
9.508073811218595495e+01 6.045746885490550682e+01 1.176796594618879681e+03
7.407612964556415136e+01 9.237201744873004827e+01 1.397398614955848871e+03
1.118024127365624167e+02 7.413662669003142014e+01 1.670840556560472805e+03
7.393390028268055403e+01 6.663846447367524206e+01 1.000114052475605604e+03
8.590237226626065592e+01 7.767602345247064477e+01 1.355300588189094015e+03
7.174004919147617443e+01 6.961050825306978140e+01 1.021571943922217770e+03
5.180698474905452144e+01 7.797954261623790728e+01 8.461892729963656166e+02
1.257045476504291912e+02 7.707722156940357650e+01 1.977352564616547625e+03
8.490790335326931881e+01 7.816249779887722582e+01 1.347743478861666290e+03
7.319643001694531392e+01 8.379903419735418879e+01 1.232339408542090496e+03
8.601860406667042014e+01 8.087100126756129725e+01 1.435885601109561094e+03
7.711872576540947932e+01 8.911768600171761534e+01 1.416251140678069760e+03
5.702221519909581104e+01 7.242772744238051530e+01 8.301151653969117206e+02
9.251682763802010356e+01 9.029541851440690436e+01 1.706775689732791534e+03
8.268480234227529024e+01 9.849480764884906137e+01 1.663606201355307576e+03
7.433371658214058186e+01 9.326754216621880289e+01 1.429075425402139217e+03
6.657805124284590192e+01 8.681348490426972830e+01 1.192119248559197786e+03
1.241287882068930912e+02 8.625745684212722608e+01 2.204764155641051730e+03
9.866100792349745063e+01 1.009122619568894663e+02 2.018433994037027333e+03
9.263552905350347544e+01 9.761824898230398162e+01 1.834203970330634547e+03
2.929051634514231495e+01 8.214684482580219083e+01 4.736561162996349594e+02
7.199509481837013425e+01 9.329756776960130082e+01 1.356193310648426859e+03
7.344106518765947555e+01 5.596616346508193374e+01 8.612435826392376157e+02
8.311418238013587256e+01 1.067032548897976625e+02 1.807279010631901428e+03
5.505915883352594165e+01 8.656014414896345954e+01 9.832425144137190500e+02
4.395829617264089961e+01 9.125195542148284744e+01 8.041153221323946809e+02
9.141347418366585487e+01 9.079078966223205782e+01 1.692275180598285033e+03
8.040400515106961166e+01 6.623156544314321081e+01 1.106401543826223815e+03
8.359308484359756619e+01 7.758391379832502821e+01 1.323204168414571313e+03
8.919779255242067961e+01 6.760803477368580161e+01 1.231662295176448652e+03
1.009662804052274083e+02 6.961535168237614357e+01 1.439293113317981579e+03
9.075330752270949120e+01 8.157768142490090213e+01 1.497012816873242400e+03
9.616937248938043581e+01 7.880889809161118364e+01 1.530896550024434191e+03
8.786305970346128902e+01 9.904092820257366725e+01 1.790077252506509467e+03
7.437521213986116209e+01 7.790845989757558243e+01 1.190779738152149093e+03
7.561077085525991492e+01 7.901383951824409735e+01 1.233878119311564888e+03
6.795428317870903356e+01 8.150852145096197887e+01 1.151785845306052124e+03
9.259956699956896387e+01 6.263094036803926201e+01 1.177260916353008497e+03
8.036454333301608699e+01 7.054433430045190789e+01 1.155784294096144095e+03
8.969831924709239956e+01 7.267847961232139653e+01 1.336615944842211320e+03
7.859819045730566245e+01 7.801840412939236558e+01 1.259658888506093263e+03
6.052992054540779066e+01 6.539127621589089756e+01 7.988456527561440907e+02
8.732789622287428699e+01 5.137575464039625217e+01 9.330293184275353724e+02
9.795335817467758943e+01 7.964084399340903531e+01 1.587503911148630323e+03
9.331138988882042895e+01 5.798098573907356013e+01 1.108697761697362694e+03
6.970097754189923478e+01 7.179717088091874189e+01 1.029257519909321218e+03
7.711299171523830864e+01 7.264611859197044907e+01 1.129902725055074825e+03
7.606824895874368053e+01 7.424271708009509041e+01 1.139569961443125521e+03
9.844230126401787118e+01 8.667773512621594989e+01 1.725254261515318603e+03
8.890710900058084576e+01 8.927304736526296836e+01 1.610368427216388454e+03
1.000906627807253528e+02 9.014262447844436110e+01 1.833120549243343248e+03
7.055716641222149121e+01 1.102589033622057428e+02 1.583471650643821249e+03
6.437764046881748925e+01 6.497481189419094960e+01 8.617108988206420008e+02
8.636070957023297012e+01 6.215221851756910354e+01 1.075983845968342621e+03
8.565447372196551612e+01 8.638912042512768608e+01 1.502442611584492397e+03
8.087461804631686846e+01 8.110265895725957819e+01 1.313287851509969869e+03
7.670474405966565712e+01 9.275337103450362974e+01 1.448901042275274222e+03
8.750748257232464766e+01 7.197475358773937160e+01 1.276664301681654706e+03
6.844835792943773356e+01 9.050798001071373733e+01 1.280640831869319072e+03
9.889338817142855476e+01 7.774255754583749933e+01 1.583105311093874661e+03
8.328131200980315896e+01 1.046162460639244927e+02 1.764603803295372245e+03
7.880656622092182317e+01 5.365552489761645916e+01 8.594255974567461180e+02
6.713780647242340649e+01 8.084674410690790580e+01 1.093251600379395086e+03
7.888534418941850390e+01 9.724848442486299405e+01 1.568066815915044117e+03
7.438160021142321909e+01 7.492697996480012534e+01 1.115691672430357357e+03
1.100752099778943034e+02 7.035511741492365445e+01 1.574096022400271977e+03
7.152586832735714495e+01 6.318010988070378176e+01 9.221035905838898543e+02
1.089803967418245065e+02 9.964815165060625191e+01 2.220331876189392460e+03
7.903944392186885182e+01 7.032368468170274411e+01 1.125348460090126991e+03
7.826709259183307665e+01 9.248142827166735458e+01 1.451222404746288476e+03
9.738082067585075663e+01 4.595392266261260517e+01 9.106326119664838643e+02
7.599209431748882082e+01 6.406289690835104977e+01 9.888101516130014943e+02
7.216015212333300610e+01 8.268774315901207217e+01 1.231377573329906681e+03
6.897010612231429150e+01 9.437626095792998626e+01 1.327559492413229464e+03
8.479336383887007855e+01 6.295512668855154459e+01 1.101095858803906594e+03
6.119397689148110686e+01 7.589891252940647348e+01 9.466694861019466316e+02
1.076760628412580019e+02 8.800746974579391235e+01 1.924893800728900942e+03
1.016550077548386355e+02 1.046545218892900664e+02 2.171680981152253480e+03
7.831184191826261554e+01 9.025048739142140164e+01 1.426275179413980368e+03
8.518796685305547101e+01 9.128975452828774451e+01 1.595361781873997643e+03
8.090164185880314562e+01 1.029581827773534144e+02 1.703965182416788139e+03
6.948978743684762094e+01 6.314942131522499835e+01 9.096005418380581204e+02
