# life_time, setting1, setting2, setting3, s1, s2, s3, s4, s5, s6, s7, s8, s9, s10, s11, s12, s13, s14, s15, s16, s17, s18, s19, s20, s21
2.870000000000000000e+02 -8.000000000000000383e-04 4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.419299999999999500e+02 1.584099999999999909e+03 1.393680000000000064e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.537500000000000000e+02 2.388050000000000182e+03 9.060090000000000146e+03 1.300000000000000044e+00 4.735999999999999943e+01 5.222400000000000091e+02 2.388099999999999909e+03 8.144239999999999782e+03 8.427400000000000446e+00 2.999999999999999889e-02 3.910000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.884000000000000341e+01 2.340589999999999904e+01
4.000000000000000000e+00 1.000000000000000048e-04 -2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.434900000000000091e+02 1.604450000000000045e+03 1.426519999999999982e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.508500000000000227e+02 2.388210000000000036e+03 9.085940000000000509e+03 1.300000000000000044e+00 4.815999999999999659e+01 5.196299999999999955e+02 2.388239999999999782e+03 8.153069999999999709e+03 8.534000000000000696e+00 2.999999999999999889e-02 3.970000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.825000000000000000e+01 2.316000000000000014e+01
7.500000000000000000e+01 -4.100000000000000346e-03 2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.425399999999999636e+02 1.590609999999999900e+03 1.401420000000000073e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.535299999999999727e+02 2.388090000000000146e+03 9.056569999999999709e+03 1.300000000000000044e+00 4.743999999999999773e+01 5.212300000000000182e+02 2.388110000000000127e+03 8.132310000000000400e+03 8.394399999999999196e+00 2.999999999999999889e-02 3.940000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.861999999999999744e+01 2.330110000000000170e+01
1.250000000000000000e+02 -3.399999999999999811e-03 0.000000000000000000e+00 1.000000000000000000e+02 5.186699999999999591e+02 6.428600000000000136e+02 1.588049999999999955e+03 1.407539999999999964e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.530099999999999909e+02 2.388110000000000127e+03 9.061870000000000800e+03 1.300000000000000044e+00 4.735000000000000142e+01 5.218099999999999454e+02 2.388079999999999927e+03 8.144119999999999891e+03 8.442000000000000171e+00 2.999999999999999889e-02 3.920000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.895000000000000284e+01 2.331680000000000064e+01
1.100000000000000000e+02 2.099999999999999870e-03 1.000000000000000048e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.424199999999999591e+02 1.591450000000000045e+03 1.402539999999999964e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.536599999999999682e+02 2.388090000000000146e+03 9.066809999999999491e+03 1.300000000000000044e+00 4.746999999999999886e+01 5.215000000000000000e+02 2.388070000000000164e+03 8.139010000000000218e+03 8.413100000000000023e+00 2.999999999999999889e-02 3.940000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.861999999999999744e+01 2.327550000000000097e+01
7.000000000000000000e+00 -1.000000000000000048e-04 -4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.436699999999999591e+02 1.601420000000000073e+03 1.431480000000000018e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.524900000000000091e+02 2.388289999999999964e+03 9.045500000000000000e+03 1.300000000000000044e+00 4.811999999999999744e+01 5.198700000000000045e+02 2.388309999999999945e+03 8.116930000000000291e+03 8.526600000000000179e+00 2.999999999999999889e-02 3.950000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.847999999999999687e+01 2.315650000000000119e+01
1.860000000000000000e+02 5.999999999999999474e-04 4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.426299999999999955e+02 1.589509999999999991e+03 1.405359999999999900e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.536599999999999682e+02 2.388099999999999909e+03 9.062059999999999491e+03 1.300000000000000044e+00 4.754999999999999716e+01 5.218200000000000500e+02 2.388039999999999964e+03 8.140720000000000255e+03 8.417199999999999349e+00 2.999999999999999889e-02 3.920000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.892999999999999972e+01 2.343580000000000041e+01
9.800000000000000000e+01 4.499999999999999660e-03 -1.000000000000000048e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.430000000000000000e+02 1.591710000000000036e+03 1.414359999999999900e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.527300000000000182e+02 2.388119999999999891e+03 9.067659999999999854e+03 1.300000000000000044e+00 4.768999999999999773e+01 5.209800000000000182e+02 2.388070000000000164e+03 8.148449999999999818e+03 8.462699999999999889e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.868999999999999773e+01 2.316839999999999833e+01
1.380000000000000000e+02 1.699999999999999905e-03 -1.000000000000000048e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.426200000000000045e+02 1.585660000000000082e+03 1.404480000000000018e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.543300000000000409e+02 2.388030000000000200e+03 9.069489999999999782e+03 1.300000000000000044e+00 4.720000000000000284e+01 5.221499999999999773e+02 2.388030000000000200e+03 8.152640000000000327e+03 8.373799999999999244e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.896999999999999886e+01 2.342770000000000152e+01
7.000000000000000000e+00 -1.699999999999999905e-03 -4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.436200000000000045e+02 1.597730000000000018e+03 1.426380000000000109e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.528899999999999864e+02 2.388079999999999927e+03 9.168780000000000655e+03 1.300000000000000044e+00 4.764000000000000057e+01 5.202500000000000000e+02 2.388059999999999945e+03 8.235350000000000364e+03 8.521900000000000475e+00 2.999999999999999889e-02 3.960000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.885000000000000142e+01 2.320860000000000056e+01
1.000000000000000000e+01 8.000000000000000383e-04 -4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.431399999999999864e+02 1.596250000000000000e+03 1.424940000000000055e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.521399999999999864e+02 2.388230000000000018e+03 9.062559999999999491e+03 1.300000000000000044e+00 4.824000000000000199e+01 5.204500000000000455e+02 2.388219999999999800e+03 8.133850000000000364e+03 8.491799999999999571e+00 2.999999999999999889e-02 3.950000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.864999999999999858e+01 2.316310000000000002e+01
2.690000000000000000e+02 -1.500000000000000031e-03 -0.000000000000000000e+00 1.000000000000000000e+02 5.186699999999999591e+02 6.422899999999999636e+02 1.586490000000000009e+03 1.401549999999999955e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.535599999999999454e+02 2.388070000000000164e+03 9.055510000000000218e+03 1.300000000000000044e+00 4.756000000000000227e+01 5.217200000000000273e+02 2.388130000000000109e+03 8.140460000000000036e+03 8.399800000000000821e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.904999999999999716e+01 2.346630000000000038e+01
8.700000000000000000e+01 8.999999999999999754e-04 -0.000000000000000000e+00 1.000000000000000000e+02 5.186699999999999591e+02 6.433999999999999773e+02 1.596099999999999909e+03 1.403930000000000064e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.525499999999999545e+02 2.388159999999999854e+03 9.042760000000000218e+03 1.300000000000000044e+00 4.767999999999999972e+01 5.211799999999999500e+02 2.388170000000000073e+03 8.115520000000000437e+03 8.438200000000000145e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.878999999999999915e+01 2.322429999999999950e+01
1.980000000000000000e+02 1.000000000000000021e-03 4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.427799999999999727e+02 1.596240000000000009e+03 1.406380000000000109e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.534900000000000091e+02 2.388150000000000091e+03 9.054690000000000509e+03 1.300000000000000044e+00 4.764999999999999858e+01 5.210900000000000318e+02 2.388130000000000109e+03 8.129869999999999891e+03 8.455700000000000216e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.888000000000000256e+01 2.321379999999999910e+01
9.000000000000000000e+00 2.200000000000000133e-03 2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.437500000000000000e+02 1.598980000000000018e+03 1.422410000000000082e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.522999999999999545e+02 2.388179999999999836e+03 9.146829999999999927e+03 1.300000000000000044e+00 4.835000000000000142e+01 5.206200000000000045e+02 2.388170000000000073e+03 8.211620000000000800e+03 8.504599999999999937e+00 2.999999999999999889e-02 3.960000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.845000000000000284e+01 2.305049999999999955e+01
1.910000000000000000e+02 -1.000000000000000021e-03 2.000000000000000096e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.414500000000000455e+02 1.584970000000000027e+03 1.403539999999999964e+03 1.461999999999999922e+01 2.160000000000000142e+01 5.540299999999999727e+02 2.388039999999999964e+03 9.045690000000000509e+03 1.300000000000000044e+00 4.714000000000000057e+01 5.221599999999999682e+02 2.388039999999999964e+03 8.138149999999999636e+03 8.417600000000000193e+00 2.999999999999999889e-02 3.910000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.903000000000000114e+01 2.342680000000000007e+01
1.740000000000000000e+02 -3.899999999999999821e-03 2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.420399999999999636e+02 1.581349999999999909e+03 1.408480000000000018e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.535599999999999454e+02 2.388010000000000218e+03 9.067709999999999127e+03 1.300000000000000044e+00 4.750000000000000000e+01 5.211900000000000546e+02 2.388030000000000200e+03 8.145840000000000146e+03 8.416999999999999815e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.892999999999999972e+01 2.341779999999999973e+01
1.090000000000000000e+02 2.299999999999999961e-03 -1.000000000000000048e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.423700000000000045e+02 1.590529999999999973e+03 1.410930000000000064e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.533999999999999773e+02 2.388099999999999909e+03 9.060139999999999418e+03 1.300000000000000044e+00 4.745000000000000284e+01 5.209900000000000091e+02 2.388079999999999927e+03 8.140000000000000000e+03 8.403999999999999915e+00 2.999999999999999889e-02 3.920000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.903999999999999915e+01 2.322599999999999909e+01
5.100000000000000000e+01 8.000000000000000383e-04 2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.427100000000000364e+02 1.591910000000000082e+03 1.402230000000000018e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.538799999999999955e+02 2.388039999999999964e+03 9.104909999999999854e+03 1.300000000000000044e+00 4.738000000000000256e+01 5.216200000000000045e+02 2.388000000000000000e+03 8.184569999999999709e+03 8.478300000000000836e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.882000000000000028e+01 2.323620000000000019e+01
3.800000000000000000e+01 1.100000000000000066e-03 2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.429400000000000546e+02 1.599599999999999909e+03 1.413039999999999964e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.522200000000000273e+02 2.388070000000000164e+03 9.092229999999999563e+03 1.300000000000000044e+00 4.763000000000000256e+01 5.211000000000000227e+02 2.388150000000000091e+03 8.163079999999999927e+03 8.448299999999999699e+00 2.999999999999999889e-02 3.950000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.874000000000000199e+01 2.320230000000000103e+01
3.010000000000000000e+02 2.700000000000000143e-03 1.000000000000000048e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.416299999999999955e+02 1.584200000000000045e+03 1.396970000000000027e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.541299999999999955e+02 2.388059999999999945e+03 9.044219999999999345e+03 1.300000000000000044e+00 4.714000000000000057e+01 5.222599999999999909e+02 2.388019999999999982e+03 8.128399999999999636e+03 8.414600000000000080e+00 2.999999999999999889e-02 3.920000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.886999999999999744e+01 2.331759999999999877e+01
1.550000000000000000e+02 -5.000000000000000104e-04 -4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.425800000000000409e+02 1.586809999999999945e+03 1.414269999999999982e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.533500000000000227e+02 2.388119999999999891e+03 9.064770000000000437e+03 1.300000000000000044e+00 4.750999999999999801e+01 5.214199999999999591e+02 2.388119999999999891e+03 8.133789999999999964e+03 8.429999999999999716e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.882999999999999829e+01 2.325829999999999842e+01
1.040000000000000000e+02 -0.000000000000000000e+00 5.000000000000000104e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.421799999999999500e+02 1.582220000000000027e+03 1.405700000000000045e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.529800000000000182e+02 2.388110000000000127e+03 9.056840000000000146e+03 1.300000000000000044e+00 4.725000000000000000e+01 5.216100000000000136e+02 2.388019999999999982e+03 8.138279999999999745e+03 8.468199999999999505e+00 2.999999999999999889e-02 3.920000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.889999999999999858e+01 2.330130000000000123e+01
3.200000000000000000e+01 1.299999999999999940e-03 1.000000000000000048e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.434500000000000455e+02 1.594779999999999973e+03 1.418410000000000082e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.530299999999999727e+02 2.388159999999999854e+03 9.057700000000000728e+03 1.300000000000000044e+00 4.796000000000000085e+01 5.206599999999999682e+02 2.388190000000000055e+03 8.128500000000000000e+03 8.514400000000000190e+00 2.999999999999999889e-02 3.950000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.861999999999999744e+01 2.324200000000000088e+01
1.200000000000000000e+01 3.000000000000000062e-03 5.999999999999999474e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.438899999999999864e+02 1.603680000000000064e+03 1.430130000000000109e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.514700000000000273e+02 2.388219999999999800e+03 9.036149999999999636e+03 1.300000000000000044e+00 4.793999999999999773e+01 5.200299999999999727e+02 2.388260000000000218e+03 8.113550000000000182e+03 8.490999999999999659e+00 2.999999999999999889e-02 3.970000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.857000000000000028e+01 2.311469999999999914e+01
2.900000000000000000e+01 3.700000000000000164e-03 5.000000000000000104e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.429299999999999500e+02 1.588730000000000018e+03 1.411490000000000009e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.524800000000000182e+02 2.388139999999999873e+03 9.048110000000000582e+03 1.300000000000000044e+00 4.765999999999999659e+01 5.212300000000000182e+02 2.388159999999999854e+03 8.129920000000000073e+03 8.444599999999999440e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.875999999999999801e+01 2.317579999999999885e+01
1.450000000000000000e+02 2.000000000000000096e-04 -2.000000000000000096e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.427200000000000273e+02 1.585990000000000009e+03 1.402950000000000045e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.543999999999999773e+02 2.387949999999999818e+03 9.055319999999999709e+03 1.300000000000000044e+00 4.713000000000000256e+01 5.227500000000000000e+02 2.388039999999999964e+03 8.138850000000000364e+03 8.390800000000000480e+00 2.999999999999999889e-02 3.910000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.922999999999999687e+01 2.346509999999999962e+01
1.250000000000000000e+02 -4.199999999999999740e-03 2.000000000000000096e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.423999999999999773e+02 1.587690000000000055e+03 1.398420000000000073e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.544099999999999682e+02 2.388010000000000218e+03 9.065000000000000000e+03 1.300000000000000044e+00 4.735000000000000142e+01 5.219299999999999500e+02 2.387969999999999800e+03 8.136859999999999673e+03 8.411300000000000665e+00 2.999999999999999889e-02 3.910000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.884000000000000341e+01 2.331950000000000145e+01
1.680000000000000000e+02 1.000000000000000048e-04 4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.427100000000000364e+02 1.592130000000000109e+03 1.408740000000000009e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.531100000000000136e+02 2.388110000000000127e+03 9.040780000000000655e+03 1.300000000000000044e+00 4.778000000000000114e+01 5.213300000000000409e+02 2.388119999999999891e+03 8.125439999999999600e+03 8.454499999999999460e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.889000000000000057e+01 2.318309999999999960e+01
1.150000000000000000e+02 -8.999999999999999754e-04 4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.429600000000000364e+02 1.591619999999999891e+03 1.400559999999999945e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.528999999999999773e+02 2.388050000000000182e+03 9.064920000000000073e+03 1.300000000000000044e+00 4.747999999999999687e+01 5.221699999999999591e+02 2.388110000000000127e+03 8.141329999999999927e+03 8.462699999999999889e+00 2.999999999999999889e-02 3.950000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.885000000000000142e+01 2.319549999999999912e+01
1.480000000000000000e+02 -4.400000000000000265e-03 1.000000000000000048e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.428200000000000500e+02 1.592130000000000109e+03 1.402500000000000000e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.532500000000000000e+02 2.388130000000000109e+03 9.048200000000000728e+03 1.300000000000000044e+00 4.746999999999999886e+01 5.218099999999999454e+02 2.388099999999999909e+03 8.130590000000000146e+03 8.416000000000000369e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.877000000000000313e+01 2.339659999999999940e+01
9.000000000000000000e+00 1.399999999999999986e-03 -4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.438300000000000409e+02 1.601880000000000109e+03 1.428940000000000055e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.514800000000000182e+02 2.388289999999999964e+03 9.051090000000000146e+03 1.300000000000000044e+00 4.806000000000000227e+01 5.192999999999999545e+02 2.388260000000000218e+03 8.131170000000000073e+03 8.555699999999999861e+00 2.999999999999999889e-02 3.960000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.860000000000000142e+01 2.317249999999999943e+01
4.500000000000000000e+01 6.999999999999999929e-04 -0.000000000000000000e+00 1.000000000000000000e+02 5.186699999999999591e+02 6.428700000000000045e+02 1.590450000000000045e+03 1.413279999999999973e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.522699999999999818e+02 2.388150000000000091e+03 9.062440000000000509e+03 1.300000000000000044e+00 4.767000000000000171e+01 5.211299999999999955e+02 2.388099999999999909e+03 8.145930000000000291e+03 8.461700000000000443e+00 2.999999999999999889e-02 3.940000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.885000000000000142e+01 2.317220000000000013e+01
2.290000000000000000e+02 -1.500000000000000031e-03 -2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.422899999999999636e+02 1.585789999999999964e+03 1.405089999999999918e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.545000000000000000e+02 2.388050000000000182e+03 9.056579999999999927e+03 1.300000000000000044e+00 4.734000000000000341e+01 5.218200000000000500e+02 2.388099999999999909e+03 8.137890000000000327e+03 8.426600000000000534e+00 2.999999999999999889e-02 3.920000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.893999999999999773e+01 2.337610000000000099e+01
5.100000000000000000e+01 4.000000000000000192e-04 -1.000000000000000048e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.428500000000000227e+02 1.587789999999999964e+03 1.416490000000000009e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.522899999999999636e+02 2.388130000000000109e+03 9.045780000000000655e+03 1.300000000000000044e+00 4.777000000000000313e+01 5.212899999999999636e+02 2.388110000000000127e+03 8.137470000000000255e+03 8.467000000000000526e+00 2.999999999999999889e-02 3.940000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.872999999999999687e+01 2.328719999999999857e+01
2.010000000000000000e+02 1.899999999999999996e-03 0.000000000000000000e+00 1.000000000000000000e+02 5.186699999999999591e+02 6.424600000000000364e+02 1.589019999999999982e+03 1.404930000000000064e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.534500000000000455e+02 2.388139999999999873e+03 9.067110000000000582e+03 1.300000000000000044e+00 4.750000000000000000e+01 5.215599999999999454e+02 2.388110000000000127e+03 8.140800000000000182e+03 8.424799999999999400e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.878999999999999915e+01 2.336710000000000065e+01
1.120000000000000000e+02 5.999999999999999474e-04 -5.999999999999999474e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.423700000000000045e+02 1.573009999999999991e+03 1.400240000000000009e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.543400000000000318e+02 2.388070000000000164e+03 9.069409999999999854e+03 1.300000000000000044e+00 4.739000000000000057e+01 5.218899999999999864e+02 2.388039999999999964e+03 8.143920000000000073e+03 8.419299999999999784e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.903999999999999915e+01 2.336120000000000019e+01
1.430000000000000000e+02 -1.199999999999999895e-03 2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.426699999999999591e+02 1.590150000000000091e+03 1.408480000000000018e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.536200000000000045e+02 2.388110000000000127e+03 9.052799999999999272e+03 1.300000000000000044e+00 4.731000000000000227e+01 5.217599999999999909e+02 2.388070000000000164e+03 8.131500000000000000e+03 8.440200000000000813e+00 2.999999999999999889e-02 3.940000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.900999999999999801e+01 2.327690000000000126e+01
2.400000000000000000e+01 2.899999999999999800e-03 2.000000000000000096e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.425800000000000409e+02 1.599099999999999909e+03 1.417099999999999909e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.523700000000000045e+02 2.388119999999999891e+03 9.092340000000000146e+03 1.300000000000000044e+00 4.781000000000000227e+01 5.208600000000000136e+02 2.388110000000000127e+03 8.164869999999999891e+03 8.496199999999999974e+00 2.999999999999999889e-02 3.940000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.864999999999999858e+01 2.318560000000000088e+01
1.300000000000000000e+02 1.399999999999999986e-03 -2.000000000000000096e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.421699999999999591e+02 1.587240000000000009e+03 1.400079999999999927e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.536699999999999591e+02 2.388050000000000182e+03 9.057610000000000582e+03 1.300000000000000044e+00 4.735000000000000142e+01 5.223999999999999773e+02 2.388000000000000000e+03 8.150869999999999891e+03 8.420799999999999841e+00 2.999999999999999889e-02 3.940000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.902000000000000313e+01 2.340759999999999863e+01
1.590000000000000000e+02 -1.299999999999999940e-03 2.000000000000000096e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.426699999999999591e+02 1.593119999999999891e+03 1.408660000000000082e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.537100000000000364e+02 2.388119999999999891e+03 9.047989999999999782e+03 1.300000000000000044e+00 4.764999999999999858e+01 5.214400000000000546e+02 2.388159999999999854e+03 8.133289999999999964e+03 8.411500000000000199e+00 2.999999999999999889e-02 3.910000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.879999999999999716e+01 2.335660000000000025e+01
1.630000000000000000e+02 -2.399999999999999790e-03 5.000000000000000104e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.418700000000000045e+02 1.588529999999999973e+03 1.403799999999999955e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.547500000000000000e+02 2.388010000000000218e+03 9.056579999999999927e+03 1.300000000000000044e+00 4.725000000000000000e+01 5.228899999999999864e+02 2.387940000000000055e+03 8.143310000000000400e+03 8.352800000000000225e+00 2.999999999999999889e-02 3.920000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.899000000000000199e+01 2.339809999999999945e+01
1.300000000000000000e+02 -3.099999999999999891e-03 4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.429600000000000364e+02 1.586069999999999936e+03 1.410670000000000073e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.526100000000000136e+02 2.388099999999999909e+03 9.035790000000000873e+03 1.300000000000000044e+00 4.729999999999999716e+01 5.216699999999999591e+02 2.388090000000000146e+03 8.127079999999999927e+03 8.434100000000000819e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.885999999999999943e+01 2.325440000000000040e+01
7.300000000000000000e+01 -1.100000000000000066e-03 4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.424600000000000364e+02 1.587460000000000036e+03 1.407009999999999991e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.533799999999999955e+02 2.388019999999999982e+03 9.062659999999999854e+03 1.300000000000000044e+00 4.739000000000000057e+01 5.208799999999999955e+02 2.388119999999999891e+03 8.146039999999999964e+03 8.422599999999999199e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.874000000000000199e+01 2.319770000000000110e+01
8.500000000000000000e+01 -3.500000000000000073e-03 -2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.420299999999999727e+02 1.587549999999999955e+03 1.396750000000000000e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.545099999999999909e+02 2.388019999999999982e+03 9.054059999999999491e+03 1.300000000000000044e+00 4.732999999999999829e+01 5.225099999999999909e+02 2.388090000000000146e+03 8.132390000000000327e+03 8.414799999999999613e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.892999999999999972e+01 2.331690000000000040e+01
1.370000000000000000e+02 2.799999999999999972e-03 -4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.425800000000000409e+02 1.592390000000000100e+03 1.403240000000000009e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.546399999999999864e+02 2.388019999999999982e+03 9.063649999999999636e+03 1.300000000000000044e+00 4.746000000000000085e+01 5.217599999999999909e+02 2.388050000000000182e+03 8.150760000000000218e+03 8.422599999999999199e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.882000000000000028e+01 2.344160000000000110e+01
